input,output
[7.731798289833666],0.9925448967608659
[0.887441705916391],0.7754589853046747
[-2.4949141019409815],-0.6025389211667199
[-8.965207549819834],-0.44356313167120065
[-2.7624095145776835],-0.37016175583517313
[-5.493220149646878],0.7103287482790404
[2.530021344440163],0.5741546727921178
[-9.674911397471648],0.24753324552992192
[0.7013508261201515],0.64525026796589
[-9.780123214738072],0.34791407068441027
[-9.478423918048728],0.053620229799002925
[-7.09980646476753],-0.7288365425763862
[-9.101373413034032],-0.3177964486058207
[9.192408177699338],0.23028425936831134
[1.8742763808626641],0.9543022799767215
[5.3702276111719005],-0.7913155571230011
[-2.299316839650352],-0.7461602114876633
[9.943870860231321],-0.49609273428259676
[-3.4321936527187464],0.2865280771617104
[9.950512289968636],-0.5018483021169513
[8.888972596677725],0.5105337034726688
[1.339108210695116],0.9732801553145519
[1.5349651576809293],0.9993581323374015
[1.3239218656071827],0.9696809584831806
[-2.150573863477268],-0.836584544439062
[8.035926088369692],0.9834937182584187
[7.763805162967778],0.9959368565460304
[-7.6505699561120055],-0.9793830796388908
[-0.8236632513152671],-0.7336400661048682
[5.506643107284878],-0.700817022857985
[2.303201205991872],0.7435685081422558
[4.69390635790754],-0.9998292011954436
[-2.3757176520214944],-0.6931679440642028
[0.5840520578493642],0.5514088235192863
[-8.627064793749678],-0.7157609646639607
[-7.982331631112913],-0.9917744405560084
[8.677250194761857],0.679827772705589
[8.111385399356937],0.9670541618708313
[-7.085458353513145],-0.7189378829717797
[-1.2904224741517982],-0.960952054862187
[7.29455023466932],0.8475570068767221
[1.3431141581191515],0.9741921925442283
[1.3444963627606032],0.9745032532487091
[-4.366135193838108],0.9406506865974451
[3.10978060761599],0.031806680580308104
[4.236133864734279],-0.8887180086731664
[-8.236356693603415],-0.92778105891753
[-1.3674106351970927],-0.9793883288413381
[3.310553129013245],-0.16815771825386883
[7.294707022184205],0.847640204277014
[-1.6858125171596825],-0.9933929263932746
[-8.074624859184599],-0.9757568766618754
[6.289108741847006],0.005923400028144082
[-9.266910148408252],-0.15721289225080626
[-1.6579647598713159],-0.9962032371410364
[3.775206951853118],-0.5920613559643455
[9.394660972838526],0.030112435287199944
[7.647697489299539],0.9787987676578096
[-7.656048409758243],-0.9804750893038845
[-1.1909130445416487],-0.9287079222522119
[5.821893822231278],-0.44510497471938887
[-3.7242420896175528],0.5502381650507412
[-7.775657660937522],-0.9969342453809944
[-3.014791816009361],-0.126461317104806
[-7.138095560999496],-0.7545120199913121
[1.9352542957673116],0.9343171015264078
[1.5952486402918211],0.99970105707799
[-3.082857386870897],-0.05870150141421858
[4.453212166037776],-0.9666012757029836
[3.0916840242399406],0.04988791260155023
[1.01743918902217],0.8507649881854193
[9.879765933387734],-0.4394515100458644
[-0.41319909558077583],-0.40154124042672773
[-3.0721802275932664],-0.06935670026272564
[7.065827635514886],0.7051554288884514
[6.4173136552056],0.13372653888603153
[9.148842171478112],0.2724474451212184
[0.7269654895886752],0.6646053286419245
[-2.2475515352623265],-0.7796089240502257
[4.380690256451391],-0.9454905191660081
[-9.786120242196796],0.3535301524726422
[7.408882423928549],0.9025679552080922
[-5.988726777289917],0.2902217277664021
[-2.956529749840506],-0.18400836353954822
[4.854174625407575],-0.9899652432115428
[-4.231150569860411],0.8864223705600695
[-4.3304609394192966],0.9279477600781796
[-2.5226575405911262],-0.5801681426695908
[5.96146568792337],-0.31619841821448536
[-1.0578216356084695],-0.8712884718711355
[-7.825884798929388],-0.999605309896337
[-0.4439513647569484],-0.4295111344464477
[-9.732886699197824],0.3032569800557092
[-9.383766780742013],-0.0409996847614046
[4.466440444424482],-0.9699068151845266
[-5.521355938186188],0.6902462841255042
[9.904926239982231],-0.461910693373448
[-8.465980716496597],-0.8185011714894598
[-3.8490796761748687],0.6499259685785144
[-1.726497042298405],-0.9879031116961698
[-4.799296743216191],0.9962258967478418
[-7.01810418941643],-0.6705269777803509
[-5.131538760073311],0.9134352964655369
[-8.216262795583757],-0.9350907948567014
[1.1989680362669226],0.9316646496855078
[-3.3329425918985],0.19018436762825636
[0.45935697058233593],0.4433718271062022
[5.100343230403283],-0.9256848943434409
[7.223905015167748],0.8079823663721093
[4.27703801762979],-0.9067220870951733
[0.43313955807733073],0.41972249399289874
[1.7217286388217623],0.9886313252653433
[-8.456276092627471],-0.8240378947320607
[5.4281576389967725],-0.7545890722194546
[-0.3616441352312538],-0.35381249739212867
[-8.390188370222972],-0.8596527593939953
[4.8775715122939545],-0.9863883576222443
[1.792924752923156],0.9754307535461855
[0.23156627968610266],0.2295022771663554
[-1.572722372049748],-0.9999981451754115
[3.612550491032172],-0.4537400549865322
[-9.955774625517574],0.5063930193707737
[6.407670759513515],0.12416418390940381
[-4.406418329288542],0.9535550233739343
[1.6642455650758308],0.9956367965533585
[9.749175085803262],-0.3187374129643303
[6.51027869962784],0.22514649840522066
[-7.232522510584833],-0.8130297885802444
[-5.843211158178827],0.4259160761891216
[-9.405240979628605],-0.019535738307612117
[-8.983668051086157],-0.4269433951344605
[7.742228622858221],0.9937621282365738
[7.84302992619175],0.9999400306477176
[4.4514421713366925],-0.966146138819438
[-4.2779459862478415],0.9071046296708334
[1.8040541114023778],0.972918527817769
[-7.912967090297371],-0.9982608623050946
[-4.764275441727999],0.9986541995361623
[-2.7253566613079876],-0.4043206988347893
[-4.951398907197325],0.9715728417360554
[8.663473467872159],0.6898664021007204
[0.9124471074662424],0.791003276091678
[-3.9525345651992083],0.7249362995599279
[-5.740609994127295],0.5163431526386578
[7.788038059518396],0.9978265102935554
[3.351357168404265],-0.2082295822769301
[-3.4994354046796206],0.3502544527451165
[-0.7452400095706917],-0.6781482190587468
[6.54027858739844],0.25427044494340956
[6.726258740675558],0.42871814304642547
[7.803051756341734],0.9987033540941884
[2.631891117056176],0.48791674279223446
[1.8393813231167897],0.9641473573559762
[0.5945288659859536],0.5601185233793987
[-4.756056702425915],0.9990467165226103
[2.4717595852265823],0.6208551337512802
[3.139404111183868],0.002188540658842019
[-8.737758097235064],-0.6342359406416144
[9.278507491784524],0.14574944932409897
[-7.695745783062506],-0.9875068080639045
[6.2491448208471],-0.034033912617720964
[-7.064021252370192],-0.7038734581568844
[-2.5919909281014863],-0.5223476486969063
[9.283074030135047],0.1412301706250625
[-0.5329428390267861],-0.5080702508256415
[-0.8186729738951577],-0.73023986086808
[-7.459982335618063],-0.9233811803397656
[-8.352232062745905],-0.8784200074514961
[-4.7948520575658975],0.9966018467710377
[7.992209742914852],0.9904616968408901
[-8.276735323412673],-0.9119626341927176
[-8.566952016883999],-0.7564223373672797
[-2.783475807542393],-0.35051117188465647
[-1.147558703934621],-0.9117639824672745
[-3.8675832408501654],0.6638765711787348
[8.230964617282353],0.9297794805959654
[-7.3883057752009185],-0.8935182910029994
[-8.896168147456745],-0.5043333901864056
[5.196067115505132],-0.885290440477977
[-0.19086753101639609],-0.18971074293328855
[5.773053861712263],-0.4882919609748969
[5.588869044651792],-0.6398601427863748
[4.669497665263997],-0.9990803085502529
[-7.0248476085372875],-0.6755145367391938
[-9.119581573042133],-0.3004804932523389
[6.381459577234928],0.09811616035694641
[8.468286637831238],0.8171742335575435
[4.43832441416448],-0.9626787906903316
[-4.854694434177849],0.989891654738792
[6.345535676413146],0.06230997852975499
[-2.913973518765836],-0.22565871116517824
[-2.0306473835551397],-0.8961186106555621
[-8.4356306399021],-0.8355578183415427
[-7.002797485267537],-0.6590930556557666
[-7.3342224391032325],-0.867938805800897
[3.110473808114243],0.031113823227606103
[1.4584509339630074],0.9936958911437082
[5.28582483314441],-0.8400419131952953
[4.606998418220815],-0.9944515531855387
[3.9123503633450003],-0.6966790066590476
[-0.4045464557829721],-0.39360186628268756
[0.3634074818309365],0.35546123341191666
[-9.848548468739244],0.41120035552186646
[-2.965373391731216],-0.1753086473916159
[5.682470999921437],-0.5652318725149104
[0.737082611874607],0.672130645798085
[-5.372695159235836],0.7898044710578387
[5.7881194440474015],-0.47508960773603115
[-0.6319450550909274],-0.5907153005324771
[-6.3610779713047405],-0.07781392208301921
[4.707363098047361],-0.9999873702799508
[3.958454346000993],-0.7290012127339288
[3.064640068959985],0.07687665875680123
[0.5635701907414372],0.5342076685323046
[1.4010113862957763],0.9856211283888904
[-3.757395151993368],0.5776137958205658
[4.005865707489342],-0.7606235361695732
[-4.346658028211632],0.9338625987784523
[1.9025333727481186],0.9454780389203365
[-0.7913292772217986],-0.7112882500986557
[6.251561428135918],-0.0316186082932237
[-8.039445643034007],-0.9828507919600177
[5.302276918179345],-0.8310030209257778
[5.532640977706629],-0.682036938837098
[-9.126547597048075],-0.2938291467069295
[-1.2287058920593257],-0.9420554731555554
[-7.793112149881869],-0.9981480248709387
[-5.08745069446388],0.9304850159684851
[8.642534052670555],0.7048728719585858
[1.6714923889913198],0.994934433975336
[-6.226988023913971],0.05616770817155568
[-1.1500795621248088],-0.9127964375002833
[4.334433837064925],-0.9294211726711233
[-5.229103948993361],0.8694467610911538
[4.799810431278731],-0.9961811780069092
[5.045873911042779],-0.9449073336158373
[0.12720843682897431],0.12686563344274496
[8.746027157899935],0.6278211920483953
[3.1267162635192527],0.014875841368448398
[9.39474529869652],0.030028147562519023
[4.5625728717252585],-0.9887985415962462
[7.9231688271697145],0.9976075207508197
[1.79405485628285],0.9751811618850639
[-8.86286311314171],-0.5328075875344359
[-9.629436207500241],0.20323255073130225
[4.747971687498742],-0.9993670022695138
[-6.397033994159173],-0.11360290424713787
[5.760381251132962],-0.4993115948570296
[-2.897912303555148],-0.24127587226988537
[-6.798797132353592],-0.4930672238138515
[-0.5550484097002766],-0.5269844430114181
[6.7939377990045315],0.4888338417144992
[5.186391195275474],-0.8897486043610983
[-9.671829012766558],0.2445456152968452
[5.821204038656596],-0.44572255507012803
[0.5044817510097452],0.4833538170856076
[-9.10696546933135],-0.3124893490371181
[9.96454250118451],-0.5139340216727644
[-2.8145381063570385],-0.32125510373762006
[5.883717863462159],-0.388927770290175
[5.765468450571941],-0.494897488885426
[1.5913097379094339],0.9997896073601474
[1.2700635669307516],0.9551196873207477
[3.431438515464464],-0.28580451979393384
[-7.435915498193088],-0.9138757857721869
[-6.03187308622881],0.2486751730635207
[-6.1002138374084485],0.18195224053419107
[-1.9247688579968703],-0.9380031320783192
[9.377170849904342],0.04758912981651073
[-2.3986090081912304],-0.6764882353759047
[-7.759011869192294],-0.9954937603273762
[-2.9412820831455155],-0.19897370092144417
[-0.8236891331670666],-0.7336576535678075
[-3.9516584034738482],0.7243325072465687
[-7.207204926504249],-0.7980303524935578
[-7.799707407223049],-0.9985275156655824
[-4.567978176538592],0.9895908684967969
[-3.405066581370133],0.26043616288647453
[1.4026037407918306],0.9858889394620209
[-9.404625541932008],-0.020151054815063917
[-4.5391664238761305],0.9850344505924464
[-9.51926237295728],0.09434389307795926
[9.079746218456492],0.3382265489888746
[-1.8284199993793742],-0.9669981565550584
[0.19225325440221752],0.19107111903712395
[5.217573269324284],-0.8750852992050426
[3.5733907185033402],-0.41850450709137593
[5.587304182357551],-0.6410619420333703
[8.688049688254107],0.6718682392049257
[-7.872734039623996],-0.9998241787936024
[-7.10134976238235],-0.729892351145529
[-0.8278973504943075],-0.7365107137257788
[1.6781214899295342],0.9942461808999434
[-2.523922371016372],-0.5791374786212635
[8.184029192864934],0.9460269313316021
[-4.665615776808314],0.998906333122968
[0.7564124102506717],0.6863166029663202
[5.081916954767038],-0.9324979334822421
[6.16816175779784],-0.11477008219484466
[-6.883844449737159],-0.5651863645239141
[-6.640865798463313],-0.3501024667430625
[-2.1416531240109515],-0.8414383109614362
[5.941805547664998],-0.3347875490120835
[1.114120338860987],0.8975232334096527
[0.2499809262905046],0.2473854784554623
[-6.359575533675034],-0.07631595273265925
[1.4131811762243647],0.9876044255199999
[-2.648167214653898],-0.4736454985161188
[8.086754938608586],0.973030400355206
[5.324545404629548],-0.8184107677741163
[-4.556741643631515],0.987911387858414
[9.276940106394843],0.14729991777650267
[2.6524201174648745],0.4698956285702453
[2.405393128688516],0.6714765174452938
[1.4938070454784658],0.9970377888866263
[-9.487130547466194],0.062312191683982464
[-3.0510545520066383],-0.09041445990221361
[-5.158076973084073],0.9023142999223269
[6.895200829118487],0.5745183139565537
[6.3160883419404925],0.0328970982248501
[-0.1531721753092441],-0.1525739305385254
[-5.501103000338756],0.7047582335442037
[-8.839666072062744],-0.5522926618405142
[0.6783724149642687],0.627526626009424
[0.47760699173594645],0.4596552692009754
[-1.1140976622135152],-0.8975132335218138
[-3.156012841669087],0.014419688324453842
[8.287234814007675],0.9076047864260953
[2.9208580821570056],0.2189464305261835
[-8.158231370409979],-0.9540719831165931
[-5.6117999816880655],0.6220712389484934
[-0.7128956924052119],-0.654027017854926
[4.805010995132026],-0.9957136468342525
[6.951071828382652],0.6193280108911194
[-2.45369862668833],-0.6349115485029064
[-8.241396008449609],-0.9258889919131477
[5.739361115152697],-0.5174122668868872
[-3.1770408743721195],0.035440797349393795
[-1.9461733715530105],-0.9303694546366932
[6.937285663620727],0.6084455364511733
[-9.364880231593522],-0.05986191937415225
[3.0786807121888593],0.06287044962096928
[-9.162972684657372],-0.2588247327714964
[9.399608628685996],0.025166674725387087
[-4.132033987718977],0.8362680527356523
[0.9728724025738718],0.8265060759953818
[2.63906115070348],0.4816456028196412
[5.061022020501817],-0.9398405626020435
[-9.164539152818374],-0.25731132616995805
[-7.127650815890931],-0.7476162467628519
[0.4544013977847694],0.43892453406156295
[1.5141941389408977],0.9983985238020485
[-1.4336456408620144],-0.9906095782577216
[-4.959713207451757],0.9695709491498495
[2.3620474788145014],0.7029560050595901
[-4.117317802480985],0.8281086009036482
[-8.770242577757445],-0.6087907140536447
[8.849603923885766],0.5439808328599094
[5.552541852166865],-0.667348983121687
[9.810312602527468],-0.3760545881920824
[-3.1994044043334497],0.057779553066677605
[-9.04396823652479],-0.3716723100037126
[-7.66217940588696],-0.9816622737091671
[8.999201685691723],0.4128457221665337
[3.6693100687248936],-0.5035625955918125
[-0.597130201932421],-0.5622716049704107
[-7.9334486465620095],-0.996844158243051
[-8.46699061671643],-0.8179205616113335
[2.4365289052445664],0.6480823796949481
[2.2543607438116204],0.7753265033898898
[-1.9192060595508327],-0.9399168239557804
[-3.8793263224106767],0.6726125670841177
[3.4996329211013375],-0.35043945057444487
[-9.175090560622687],-0.2471010652905689
[4.430049919582261],-0.9604063971704563
[1.7051610852338257],0.9909866286279547
[-5.02834711651362],0.950499096177737
[5.922658861301247],-0.3527668834621413
[-3.874992264371957],0.6693990794364582
[9.41866377716088],0.006114145513904057
[3.450949715615522],-0.3044462820184484
[-6.88547554943611],-0.5665312094102721
[-6.743278688885182],-0.44403177994027465
[-3.156516572318999],0.014923364751178834
[3.5323081209283416],-0.38085005998217236
[-0.43568707895065906],-0.4220333931654935
